,Grid_Latitude,Grid_Longitude,Alpha,Predictions
0,-1.627317700861708,-1.665827040480129,1.8556652533970361,1.779281333717137
1,-1.513934927754733,-1.665827040480129,0.7459564815853447,0.7898369239787513
2,-1.4005516631451391,-1.665827040480129,0.5216632457062415,0.3573364382504062
3,-1.2871683985355455,-1.665827040480129,0.3917906621758921,0.4025487042805994
4,-1.1737851339259517,-1.665827040480129,0.6557810294777915,0.6699622902321071
5,-1.0604023608189768,-1.665827040480129,1.0595917964125408,1.0275984575562813
6,-0.9470190962093828,-1.665827040480129,0.8625319578320445,0.8596459408038943
7,-0.8336358315997892,-1.665827040480129,0.5461035922026443,0.6090496252103804
8,-0.7202530584928142,-1.665827040480129,0.4223285881162774,0.5638147090567351
9,-0.6068697938832204,-1.665827040480129,0.7002052167126612,0.6917963333478266
10,-0.4934865292736267,-1.665827040480129,0.8299849838010801,0.842319427490301
11,-0.38010326466403294,-1.665827040480129,1.0093208316086921,0.9872273846976498
12,-0.26672049155705796,-1.665827040480129,1.6045711053423632,0.8801375894898144
13,-0.15333722694746424,-1.665827040480129,1.2677843418435855,0.862205587927279
14,-0.0399539623378705,-1.665827040480129,1.1186711073828506,1.132156707057033
15,0.07342930227172323,-1.665827040480129,1.5548537478269082,1.4941707012179344
16,0.18681207537869823,-1.665827040480129,1.006951708385234,1.03366105015301
17,0.30019533998829195,-1.665827040480129,0.7530263297153642,0.733478099995166
18,0.4135786045978857,-1.665827040480129,0.41255521426279507,0.27922242985726275
19,0.5269613777048606,-1.665827040480129,-0.34769702059029667,-0.24547289397682562
20,0.6403446423144544,-1.665827040480129,-0.6530387584537947,-0.6241558055877727
21,0.7537279069240481,-1.665827040480129,-0.8167458972946539,-0.5147177108946618
22,0.8671111715336419,-1.665827040480129,-0.3091268519234217,-0.2983704205044054
23,0.9804939446406169,-1.665827040480129,1.069220350285706,0.026435554574283468
24,1.0938772092502105,-1.665827040480129,1.7880804016736553,0.3006021469306562
25,1.2072604738598043,-1.665827040480129,0.04959026450381066,-0.038130406419714866
26,1.3206432469667793,-1.665827040480129,-1.6602544805593364,-1.5587914327045107
27,1.4340265115763728,-1.665827040480129,-1.4960845760541008,-1.4785835217282965
28,1.5474097761859666,-1.665827040480129,-0.5773058080196707,-0.5919203825744926
29,1.6607930407955604,-1.665827040480129,0.49226215661134437,-0.09513607500940101
30,-1.627317700861708,-1.5672624433250493,1.7509999039861317,1.703586568702383
31,-1.513934927754733,-1.5672624433250493,1.2879788298261496,1.1437687666451835
32,-1.4005516631451391,-1.5672624433250493,0.7321557957337749,0.7384495763909831
33,-1.2871683985355455,-1.5672624433250493,1.090314696964149,1.121607364140135
34,-1.1737851339259517,-1.5672624433250493,2.038767737238165,1.9495103579601483
35,-1.0604023608189768,-1.5672624433250493,1.1550235555329622,1.3164761797638493
36,-0.9470190962093828,-1.5672624433250493,0.3680362357680815,0.4054631512236143
37,-0.8336358315997892,-1.5672624433250493,-0.1212927043617546,0.2494161032485962
38,-0.7202530584928142,-1.5672624433250493,0.5577951725226887,0.32709100519256046
39,-0.6068697938832204,-1.5672624433250493,0.7238714345870061,0.36955318252077646
40,-0.4934865292736267,-1.5672624433250493,0.9903513890050818,0.36579661056296886
41,-0.38010326466403294,-1.5672624433250493,0.3976927346464466,0.4015300360356077
42,-0.26672049155705796,-1.5672624433250493,0.4548248751541309,0.5896417051987296
43,-0.15333722694746424,-1.5672624433250493,0.8551237575661935,0.8450712980873136
44,-0.0399539623378705,-1.5672624433250493,0.9677502562587045,0.9588654173922913
45,0.07342930227172323,-1.5672624433250493,0.9484174471590262,0.9566765560854922
46,0.18681207537869823,-1.5672624433250493,1.015725824374529,0.9969670410276313
47,0.30019533998829195,-1.5672624433250493,1.1399853171223202,0.7961099918157526
48,0.4135786045978857,-1.5672624433250493,1.11814053963678,0.6295676524571353
49,0.5269613777048606,-1.5672624433250493,1.2202208523990263,0.6723787155603508
50,0.6403446423144544,-1.5672624433250493,1.0863927085881102,0.9429511215402605
51,0.7537279069240481,-1.5672624433250493,1.2087089805091025,1.1711390475092207
52,0.8671111715336419,-1.5672624433250493,0.7608406841987406,0.7626234015783382
53,0.9804939446406169,-1.5672624433250493,0.11185956467692067,0.09051699004662722
54,1.0938772092502105,-1.5672624433250493,-0.7369079586911814,-0.6794386975344013
55,1.2072604738598043,-1.5672624433250493,-0.6640332280504043,-0.6853053688426678
56,1.3206432469667793,-1.5672624433250493,-0.7687077932782378,-0.7490657676482694
57,1.4340265115763728,-1.5672624433250493,-0.3051805074597842,-0.2603433273897466
58,1.5474097761859666,-1.5672624433250493,0.9281334340977205,0.8555201043820425
