,Grid_Latitude,Grid_Longitude,Alpha,Predictions
0,-3.9599990844726562,154.47999572753906,0.934700071811676,0.9277837332953773
1,-3.520000457763672,154.47999572753906,0.834219217300415,0.8381924618669362
2,-3.0799999237060547,154.47999572753906,0.8139101266860962,0.7990308192031851
3,-2.6399993896484375,154.47999572753906,0.802150547504425,0.8031246564697749
4,-2.1999988555908203,154.47999572753906,0.8260540962219238,0.8273381675339981
5,-1.760000228881836,154.47999572753906,0.8626179695129395,0.8597210670925891
6,-1.3199996948242188,154.47999572753906,0.8447747826576233,0.8445134623324274
7,-0.8799991607666016,154.47999572753906,0.8161231279373169,0.8218227054709661
8,-0.4400005340576172,154.47999572753906,0.8049156665802002,0.8177268173025388
9,0.0,154.47999572753906,0.8300765752792358,0.8293151757053596
10,0.4400005340576172,154.47999572753906,0.8418277502059937,0.8429445976828236
11,0.8800010681152344,154.47999572753906,0.8580660820007324,0.856065585581211
12,1.3199996948242188,154.47999572753906,0.9119642376899719,0.8463689206496076
13,1.760000228881836,154.47999572753906,0.881469190120697,0.8447452308258719
14,2.200000762939453,154.47999572753906,0.867967426776886,0.8691885080310663
15,2.6400012969970703,154.47999572753906,0.907462477684021,0.9019678068906545
16,3.0799999237060547,154.47999572753906,0.8578515648841858,0.8602700169613717
17,3.520000457763672,154.47999572753906,0.8348593711853027,0.8330893366714175
18,3.960000991821289,154.47999572753906,0.80403071641922,0.7919578262594339
19,4.399999618530273,154.47999572753906,0.7351921200752258,0.7444482130743104
20,4.840000152587891,154.47999572753906,0.7075443267822266,0.710159592929982
21,5.280000686645508,154.47999572753906,0.6927211284637451,0.7200688894500911
22,5.720001220703125,154.47999572753906,0.7386845350265503,0.7396584981490639
23,6.159999847412109,154.47999572753906,0.8634898066520691,0.7690687206824839
24,6.600000381469727,154.47999572753906,0.9285804629325867,0.7938936965483895
25,7.040000915527344,154.47999572753906,0.7711653113365173,0.7632224634501237
26,7.479999542236328,154.47999572753906,0.6163439154624939,0.6255310950259442
27,7.920000076293945,154.47999572753906,0.6312090158462524,0.6327936846694373
28,8.360000610351562,154.47999572753906,0.7144017219543457,0.7130784153563545
29,8.80000114440918,154.47999572753906,0.8112479448318481,0.758060768384376
30,-3.9599990844726562,154.9199981689453,0.9252229332923889,0.920929795700296
31,-3.520000457763672,154.9199981689453,0.8832977414131165,0.8702399457593165
32,-3.0799999237060547,154.9199981689453,0.832969605922699,0.8335394891881167
33,-2.6399993896484375,154.9199981689453,0.8653998374938965,0.8682332961612964
34,-2.1999988555908203,154.9199981689453,0.9512794613838196,0.9431974690907887
35,-1.760000228881836,154.9199981689453,0.8712590336799622,0.8858780923536355
36,-1.3199996948242188,154.9199981689453,0.7999996542930603,0.8033885510398644
37,-0.8799991607666016,154.9199981689453,0.7556923627853394,0.7892589513441793
38,-0.4400005340576172,154.9199981689453,0.8171817660331726,0.7962921844947707
39,0.0,154.9199981689453,0.8322194814682007,0.8001370093449718
40,0.4400005340576172,154.9199981689453,0.85634845495224,0.7997968628399232
41,0.8800010681152344,154.9199981689453,0.8026849627494812,0.8030324190663045
42,1.3199996948242188,154.9199981689453,0.8078581094741821,0.8200653755871326
43,1.760000228881836,154.9199981689453,0.844103991985321,0.8431937714445492
44,2.200000762939453,154.9199981689453,0.8543019890785217,0.8534974931385333
45,2.6400012969970703,154.9199981689453,0.8525514602661133,0.853299298206583
46,3.0799999237060547,154.9199981689453,0.858646035194397,0.8569474827199395
47,3.520000457763672,154.9199981689453,0.8698973655700684,0.8387604696476082
48,3.960000991821289,154.9199981689453,0.867919385433197,0.8236805522889862
49,4.399999618530273,154.9199981689453,0.8771624565124512,0.8275569677165435
50,4.840000152587891,154.9199981689453,0.8650447130203247,0.8520565006125875
51,5.280000686645508,154.9199981689453,0.8761200904846191,0.8727182439212223
52,5.720001220703125,154.9199981689453,0.8355669379234314,0.8357283577213137
53,6.159999847412109,154.9199981689453,0.7768036127090454,0.7748711055587044
54,6.600000381469727,154.9199981689453,0.6999502182006836,0.7051538902053093
55,7.040000915527344,154.9199981689453,0.706548810005188,0.7046226804310287
56,7.479999542236328,154.9199981689453,0.697070837020874,0.698849364477595
57,7.920000076293945,154.9199981689453,0.7390418648719788,0.7431017392117638
58,8.360000610351562,154.9199981689453,0.8507148027420044,0.8441398800198675
59,8.80000114440918,154.9199981689453,0.9121053814888,0.8431237900443603
60,-3.9599990844726562,155.36000061035156,0.7903141379356384,0.7836564965045093
61,-3.520000457763672,155.36000061035156,0.6600801348686218,0.6704318589539578
62,-3.0799999237060547,155.36000061035156,0.7198885083198547,0.7178372746626985
63,-2.6399993896484375,155.36000061035156,0.8019970655441284,0.7959852839733529
64,-2.1999988555908203,155.36000061035156,0.8567131757736206,0.8562494624938832
65,-1.760000228881836,155.36000061035156,0.8844404220581055,0.8919687695301571
66,-1.3199996948242188,155.36000061035156,0.9523627161979675,0.9234914931239402
67,-0.8799991607666016,155.36000061035156,0.9446783661842346,0.9380249281925802
68,-0.4400005340576172,155.36000061035156,0.8771675825119019,0.8824370370330001
69,0.0,155.36000061035156,0.8863118290901184,0.8797871345973372
70,0.4400005340576172,155.36000061035156,0.813453197479248,0.8166691904029071
71,0.8800010681152344,155.36000061035156,0.7369114756584167,0.7905548350325539
72,1.3199996948242188,155.36000061035156,0.7328663468360901,0.7915914263206734
73,1.760000228881836,155.36000061035156,0.8071006536483765,0.8008350969501615
74,2.200000762939453,155.36000061035156,0.8089827299118042,0.8140373886017553
75,2.6400012969970703,155.36000061035156,0.8246716856956482,0.8234191860765354
76,3.0799999237060547,155.36000061035156,0.8154117465019226,0.8128918925560532
77,3.520000457763672,155.36000061035156,0.8398256301879883,0.8022713577907693
78,3.960000991821289,155.36000061035156,0.8349656462669373,0.8038678989016292
79,4.399999618530273,155.36000061035156,0.8252485990524292,0.8260998488768881
80,4.840000152587891,155.36000061035156,0.8664293885231018,0.8640112859679413
81,5.280000686645508,155.36000061035156,0.8637011051177979,0.8633527263288633
82,5.720001220703125,155.36000061035156,0.8408896327018738,0.8441203210491497
83,6.159999847412109,155.36000061035156,0.8313671350479126,0.8315920647128161
84,6.600000381469727,155.36000061035156,0.8717600703239441,0.841026180784762
85,7.040000915527344,155.36000061035156,0.8663445115089417,0.8642202959450467
86,7.479999542236328,155.36000061035156,0.8804201483726501,0.870020997427802
87,7.920000076293945,155.36000061035156,0.8674666285514832,0.8645253719878766
88,8.360000610351562,155.36000061035156,0.7712172269821167,0.8092621179694719
89,8.80000114440918,155.36000061035156,0.7485250234603882,0.7513395781963869
90,-3.9599990844726562,155.8000030517578,0.7106575965881348,0.7103361367285765
91,-3.520000457763672,155.8000030517578,0.6827184557914734,0.6875997257175178
92,-3.0799999237060547,155.8000030517578,0.7431368827819824,0.7385647554600283
93,-2.6399993896484375,155.8000030517578,0.7817685008049011,0.7903684063842088
94,-2.1999988555908203,155.8000030517578,0.9400498867034912,0.9289855851872091
95,-1.760000228881836,155.8000030517578,0.9216977953910828,0.910272269439332
96,-1.3199996948242188,155.8000030517578,0.8473098874092102,0.8480511324233307
97,-0.8799991607666016,155.8000030517578,0.8164477348327637,0.8185025215888461
98,-0.4400005340576172,155.8000030517578,0.8171401023864746,0.8183376821829005
99,0.0,155.8000030517578,0.8581815361976624,0.8514268470336952
100,0.4400005340576172,155.8000030517578,0.8796038031578064,0.8768810394736812
101,0.8800010681152344,155.8000030517578,0.9534898996353149,0.8491829863747183
102,1.3199996948242188,155.8000030517578,0.9055470824241638,0.8135253482312402
103,1.760000228881836,155.8000030517578,0.8856300711631775,0.7930896316489306
104,2.200000762939453,155.8000030517578,0.8817405104637146,0.7860660101740373
105,2.6400012969970703,155.8000030517578,0.8716902732849121,0.7817638746227751
106,3.0799999237060547,155.8000030517578,0.7760735154151917,0.7771104438713484
107,3.520000457763672,155.8000030517578,0.7604767084121704,0.7838303105893146
108,3.960000991821289,155.8000030517578,0.8026066422462463,0.7878736428214245
109,4.399999618530273,155.8000030517578,0.7922961711883545,0.7943488909246814
110,4.840000152587891,155.8000030517578,0.8252866864204407,0.8235550470282407
111,5.280000686645508,155.8000030517578,0.8356265425682068,0.8371208373752445
112,5.720001220703125,155.8000030517578,0.8643105626106262,0.8617514384243299
113,6.159999847412109,155.8000030517578,0.8431076407432556,0.8583565573197115
114,6.600000381469727,155.8000030517578,0.8512886762619019,0.8505552355614902
115,7.040000915527344,155.8000030517578,0.8454718589782715,0.8401749041469617
116,7.479999542236328,155.8000030517578,0.8345274329185486,0.8345581696266914
117,7.920000076293945,155.8000030517578,0.8377965688705444,0.83470981486363
118,8.360000610351562,155.8000030517578,0.8321809768676758,0.8306770438869915
119,8.80000114440918,155.8000030517578,0.8595806956291199,0.8050821138599852
120,-3.9599990844726562,156.24000549316406,0.8614966869354248,0.8272690757638026
121,-3.520000457763672,156.24000549316406,0.8469533324241638,0.8443854708632663
122,-3.0799999237060547,156.24000549316406,0.8430231809616089,0.8206716057706763
123,-2.6399993896484375,156.24000549316406,0.7883358597755432,0.7854267370641218
124,-2.1999988555908203,156.24000549316406,0.7382754683494568,0.7373928894817633
125,-1.760000228881836,156.24000549316406,0.678275465965271,0.6838791763680462
126,-1.3199996948242188,156.24000549316406,0.6501712203025818,0.7121215053801063
127,-0.8799991607666016,156.24000549316406,0.6819958090782166,0.7592128318881781
128,-0.4400005340576172,156.24000549316406,0.7167173624038696,0.8038154872783344
129,0.0,156.24000549316406,0.9297073483467102,0.8518232338256267
130,0.4400005340576172,156.24000549316406,0.8837094902992249,0.8795181259272249
131,0.8800010681152344,156.24000549316406,0.8515405058860779,0.8295854917535392
132,1.3199996948242188,156.24000549316406,0.810116708278656,0.7697778213678228
133,1.760000228881836,156.24000549316406,0.747864842414856,0.7503088296864084
134,2.200000762939453,156.24000549316406,0.806790292263031,0.8053339941189073
135,2.6400012969970703,156.24000549316406,0.8757074475288391,0.8726220312487013
136,3.0799999237060547,156.24000549316406,0.9410836100578308,0.8920448076202938
137,3.520000457763672,156.24000549316406,0.9612816572189331,0.9156371393574827
138,3.960000991821289,156.24000549316406,0.9522587656974792,0.9478379984809386
139,4.399999618530273,156.24000549316406,0.9114693403244019,0.9294789922577147
140,4.840000152587891,156.24000549316406,0.9001314043998718,0.8968075129772559
141,5.280000686645508,156.24000549316406,0.8295391201972961,0.8314428217343569
142,5.720001220703125,156.24000549316406,0.8016749024391174,0.8033782624115917
143,6.159999847412109,156.24000549316406,0.8158280253410339,0.8145939911865736
144,6.600000381469727,156.24000549316406,0.8157668709754944,0.8163809085385557
145,7.040000915527344,156.24000549316406,0.8209248781204224,0.8201107817718994
146,7.479999542236328,156.24000549316406,0.8269489407539368,0.8147079336468673
147,7.920000076293945,156.24000549316406,0.8070577383041382,0.8075502825634463
148,8.360000610351562,156.24000549316406,0.8010745644569397,0.8004194114658357
149,8.80000114440918,156.24000549316406,0.86077880859375,0.7915906062589105
150,-3.9599990844726562,156.67999267578125,0.8625484704971313,0.8597404552687847
151,-3.520000457763672,156.67999267578125,0.8409043550491333,0.8422618644256036
152,-3.0799999237060547,156.67999267578125,0.8361459970474243,0.8347351050221513
153,-2.6399993896484375,156.67999267578125,0.8240063190460205,0.8246369499590297
154,-2.1999988555908203,156.67999267578125,0.8419294953346252,0.8383000581918966
155,-1.760000228881836,156.67999267578125,0.8652716875076294,0.8621769604659713
156,-1.3199996948242188,156.67999267578125,0.8552767038345337,0.8508860173568061
157,-0.8799991607666016,156.67999267578125,0.8297242522239685,0.8274381917180565
158,-0.4400005340576172,156.67999267578125,0.7801967859268188,0.7828082019427752
159,0.0,156.67999267578125,0.7670744061470032,0.7662242214020617
160,0.4400005340576172,156.67999267578125,0.7299317717552185,0.7282118208411499
161,0.8800010681152344,156.67999267578125,0.6729859709739685,0.6761809665196004
